,longitude,latitude,age,income,value,ocean_p,category,bedPPersn,roomPPersn,bedPRoom,bedPFam,persnPFam
2290,-119.77,36.8,32.0,2.9244,84600.0,INLAND,20%_cheaper,0.44127405441274054,2.296615792966158,0.19214099971106616,1.024653312788906,2.3220338983050848
2291,-119.78,36.8,34.0,2.8994,66000.0,INLAND,20%_cheaper,0.32146542827657376,1.7678018575851393,0.18184471687098658,0.9629057187017002,2.9953632148377127
2292,-119.76,36.8,20.0,2.2094,83700.0,INLAND,20%_cheaper,0.4815742397137746,2.238640429338104,0.2151190666453572,1.0623520126282557,2.205998421468035
2293,-119.77,36.8,24.0,2.7222,83100.0,INLAND,20%_cheaper,0.421455938697318,2.0514504652435686,0.20544290288153683,1.070931849791377,2.541029207232267
2294,-119.74,36.8,18.0,2.4678,74300.0,INLAND,20%_cheaper,0.4392608854738383,1.987193560190267,0.22104584791014545,1.0869171570846536,2.474422815753735
2295,-119.75,36.8,25.0,2.3333,90600.0,INLAND,20%_cheaper,0.4009546539379475,2.162291169451074,0.18543046357615894,1.0838709677419356,2.703225806451613
2296,-119.75,36.8,30.0,2.197,74500.0,INLAND,20%_cheaper,0.3495248152059134,1.7465681098204857,0.20012091898428053,1.021604938271605,2.9228395061728394
2297,-119.76,36.81,19.0,1.2716,69400.0,INLAND,20%_cheaper,0.30810694264769295,1.0010780508840018,0.30777514538014217,1.0704119850187266,3.4741573033707867
2298,-119.77,36.81,25.0,3.4279,84700.0,INLAND,20%_cheaper,0.40998487140695916,2.367624810892587,0.1731629392971246,0.9854545454545455,2.403636363636364
2299,-119.76,36.82,17.0,2.3375,99300.0,INLAND,20%_cheaper,0.4862565445026178,2.268324607329843,0.21436814772071552,1.0227116311080524,2.1032346868547833
2300,-119.77,36.81,28.0,3.567,85500.0,INLAND,20%_cheaper,0.4555052790346908,2.583710407239819,0.17629889083479275,1.070921985815603,2.351063829787234
2302,-119.78,36.83,18.0,4.2153,95200.0,INLAND,20%_cheaper,0.4078150798018712,2.291689598238855,0.17795389048991356,1.0881057268722467,2.668135095447871
2303,-119.76,36.83,22.0,4.5179,99600.0,INLAND,20%_cheaper,0.3549432739059968,2.271474878444084,0.15626114876917588,0.9584245076586433,2.700218818380744
2304,-119.76,36.83,20.0,5.2595,110900.0,INLAND,20%-40%,0.32794117647058824,2.363235294117647,0.1387678904791537,0.9632829373650108,2.937365010799136
2305,-119.77,36.83,19.0,4.7804,101100.0,INLAND,20%_cheaper,0.36792452830188677,2.349056603773585,0.1566265060240964,0.9941176470588236,2.7019607843137257
2306,-119.77,36.83,16.0,5.0635,108500.0,INLAND,20%-40%,0.34332688588007737,2.2823984526112184,0.1504237288135593,0.9888579387186629,2.8802228412256268
2307,-119.76,36.83,17.0,4.0196,84200.0,INLAND,20%_cheaper,0.3326271186440678,1.9544491525423728,0.17018970189701896,1.0449251247920133,3.141430948419301
2308,-119.75,36.83,15.0,4.9292,109400.0,INLAND,20%-40%,0.30900070871722185,1.9794472005669739,0.1561045470819907,0.9886621315192744,3.199546485260771
2309,-119.74,36.83,14.0,4.1098,108200.0,INLAND,20%-40%,0.370917225950783,2.0917225950783,0.17732620320855616,1.0533672172808133,2.8398983481575604
2310,-119.77,36.91,3.0,5.3272,174200.0,INLAND,40%-60%,0.3971507991660876,2.612925642807505,0.15199468085106382,1.0612813370473537,2.6722376973073354
2311,-119.75,36.87,3.0,5.0941,143700.0,INLAND,20%-40%,0.4293915040183697,2.641025641025641,0.1625851325894798,1.1379310344827587,2.650101419878296
2312,-119.74,36.85,3.0,3.9032,140800.0,INLAND,20%-40%,0.47856498194945846,2.35221119133574,0.20345323741007193,1.1929133858267718,2.4926884139482564
2313,-119.7,36.94,15.0,2.4861,86300.0,INLAND,20%_cheaper,0.4268104776579353,2.2326656394453006,0.19116632160110422,1.0452830188679245,2.449056603773585
2314,-119.71,36.88,17.0,6.9405,165200.0,INLAND,40%-60%,0.3175403225806452,2.254032258064516,0.14087656529516995,1.0096153846153846,3.1794871794871793
2315,-119.69,36.86,20.0,4.0,164600.0,INLAND,40%-60%,0.3346055979643766,2.132315521628499,0.15692124105011934,1.0958333333333334,3.275
2316,-119.69,36.85,20.0,4.5398,143100.0,INLAND,20%-40%,0.3996299722479186,2.456059204440333,0.16271186440677965,1.1398416886543536,2.8522427440633247
2317,-119.67,36.89,15.0,5.308,167500.0,INLAND,40%-60%,0.284375,1.85390625,0.15339233038348082,0.9430051813471503,3.316062176165803
2318,-119.7,36.83,23.0,2.5904,71400.0,INLAND,20%_cheaper,0.40106100795755967,1.8737400530503978,0.21404303510758776,0.9973614775725593,2.4868073878627968
2319,-119.7,36.82,25.0,2.3173,68200.0,INLAND,20%_cheaper,0.3643724696356275,1.605263157894737,0.22698612862547288,1.115702479338843,3.06198347107438
2320,-119.7,36.81,32.0,2.7159,68000.0,INLAND,20%_cheaper,0.3363057324840764,1.6707006369426751,0.20129622569576822,1.0731707317073171,3.1910569105691056
2321,-119.71,36.83,5.0,1.8061,113400.0,INLAND,20%-40%,0.5425361155698234,1.7447833065810594,0.3109475620975161,0.9337016574585635,1.7209944751381216
2322,-119.71,36.83,15.0,3.5078,109000.0,INLAND,20%-40%,0.40716612377850164,2.220684039087948,0.18335166850018336,1.146788990825688,2.81651376146789
2324,-119.73,36.83,14.0,5.0828,111400.0,INLAND,20%-40%,0.30997474747474746,2.1136363636363638,0.14665471923536438,0.9959432048681541,3.212981744421907
2325,-119.71,36.82,12.0,2.3381,112500.0,INLAND,20%-40%,0.4303030303030303,1.6242424242424243,0.26492537313432835,1.0035335689045937,2.3321554770318023
2326,-119.71,36.81,19.0,1.6618,69700.0,INLAND,20%_cheaper,0.5319148936170213,2.206963249516441,0.24101665205959685,1.1,2.068
2327,-119.71,36.81,19.0,1.7969,72800.0,INLAND,20%_cheaper,0.6606822262118492,2.9587073608617596,0.22330097087378642,1.03954802259887,1.573446327683616
2328,-119.72,36.81,28.0,2.9453,72200.0,INLAND,20%_cheaper,0.391025641025641,2.1166666666666667,0.18473652331920049,0.9870550161812298,2.5242718446601944
2329,-119.73,36.81,19.0,2.7778,79700.0,INLAND,20%_cheaper,0.358148893360161,1.7092555331991952,0.20953502060035314,0.967391304347826,2.7010869565217392
2330,-119.72,36.82,16.0,1.9483,112500.0,INLAND,20%-40%,0.5815939278937381,2.4924098671726753,0.23334602207841645,0.9839486356340289,1.6918138041733548
2331,-119.72,36.82,15.0,2.2639,52500.0,INLAND,20%_cheaper,0.43454545454545457,1.72,0.2526427061310782,0.9715447154471545,2.2357723577235773
2332,-119.69,36.83,7.0,3.9943,100200.0,INLAND,20%_cheaper,0.33942307692307694,1.9951923076923077,0.17012048192771084,0.9751381215469613,2.8729281767955803
2333,-119.69,36.83,8.0,4.9327,89500.0,INLAND,20%_cheaper,0.39789473684210525,1.9852631578947368,0.20042417815482502,1.2193548387096773,3.064516129032258
2335,-119.69,36.83,28.0,3.1814,78900.0,INLAND,20%_cheaper,0.3897550111358575,2.0801781737193763,0.1873661670235546,1.0638297872340425,2.729483282674772
2336,-119.67,36.83,3.0,4.4356,111300.0,INLAND,20%-40%,0.3349950149551346,2.0229312063808575,0.16559881715130606,0.9882352941176471,2.95
2337,-119.67,36.83,4.0,5.0864,113700.0,INLAND,20%-40%,0.326171875,2.0947265625,0.15571095571095572,1.0844155844155845,3.324675324675325
2338,-119.68,36.83,11.0,6.1133,120000.0,INLAND,20%-40%,0.3099099099099099,2.2117117117117115,0.14012219959266803,1.0147492625368733,3.274336283185841
2339,-119.67,36.82,2.0,4.5577,123300.0,INLAND,20%-40%,0.3318623124448367,2.2762577228596648,0.14579294300116324,1.0994152046783625,3.3128654970760234
2340,-119.67,36.81,4.0,4.9432,114400.0,INLAND,20%-40%,0.34726688102893893,2.0289389067524115,0.17115689381933438,1.085427135678392,3.1256281407035176
2341,-119.68,36.81,13.0,5.0253,106200.0,INLAND,20%_cheaper,0.30457227138643067,1.9092920353982301,0.15952105059868676,0.9494252873563218,3.117241379310345
2342,-119.69,36.82,17.0,1.8021,55900.0,INLAND,20%_cheaper,0.3587406793703397,1.571665285832643,0.2282551396942541,1.1276041666666667,3.1432291666666665
2343,-119.69,36.82,15.0,4.81,93600.0,INLAND,20%_cheaper,0.3034973325429757,1.957913455838767,0.15501059642749015,1.0138613861386139,3.3405940594059405
2344,-119.68,36.81,16.0,3.9792,88900.0,INLAND,20%_cheaper,0.2955729166666667,1.7369791666666667,0.1701649175412294,0.9934354485776805,3.361050328227571
2345,-119.69,36.81,13.0,2.5446,93800.0,INLAND,20%_cheaper,0.3682092555331992,1.5331991951710262,0.24015748031496062,0.9891891891891892,2.6864864864864866
2346,-119.69,36.81,15.0,4.4934,88000.0,INLAND,20%_cheaper,0.30354957160342716,1.7698898408812729,0.1715076071922545,0.9900199600798403,3.2614770459081837
2347,-119.68,36.8,7.0,4.2066,88400.0,INLAND,20%_cheaper,0.2963386727688787,1.6332951945080092,0.18143607705779335,1.0401606425702812,3.5100401606425704
2348,-119.69,36.8,31.0,3.2813,68700.0,INLAND,20%_cheaper,0.35068912710566613,1.9724349157733538,0.1777950310559006,1.0956937799043063,3.124401913875598
2349,-119.67,36.8,9.0,6.011,163100.0,INLAND,40%-60%,0.3112745098039216,2.2745098039215685,0.13685344827586207,1.0717299578059072,3.4430379746835444
2350,-119.69,36.79,13.0,3.7697,83600.0,INLAND,20%_cheaper,0.3152064451158107,1.7482376636455186,0.18029953917050692,0.9968152866242038,3.162420382165605
2352,-119.69,36.79,15.0,2.7404,76300.0,INLAND,20%_cheaper,0.3736536868268434,2.0911350455675226,0.17868462757527734,1.0636792452830188,2.8466981132075473
2353,-119.69,36.77,22.0,2.6875,60600.0,INLAND,20%_cheaper,0.28837209302325584,1.427906976744186,0.20195439739413681,1.1894484412470023,4.124700239808154
2354,-119.69,36.79,5.0,4.0993,83000.0,INLAND,20%_cheaper,0.3194630872483222,1.7536912751677853,0.1821660926138538,0.9896049896049897,3.0977130977130978
2355,-119.68,36.77,21.0,6.0132,150800.0,INLAND,20%-40%,0.31217838765008576,2.1612349914236706,0.14444444444444443,0.8878048780487805,2.84390243902439
2356,-119.64,36.85,15.0,4.9904,157300.0,INLAND,40%-60%,0.28060413354531,1.9054054054054055,0.14726741760534,1.0172910662824208,3.6253602305475505
2357,-119.64,36.82,14.0,5.6739,173800.0,INLAND,40%-60%,0.3146282973621103,2.3366906474820146,0.13464696223316913,1.0632090761750406,3.379254457050243
2358,-119.63,36.79,19.0,4.526,148700.0,INLAND,20%-40%,0.3655705996131528,2.5473887814313345,0.14350797266514806,1.0106951871657754,2.764705882352941
2359,-119.63,36.76,22.0,4.925,154700.0,INLAND,20%-40%,0.34206128133704733,2.2986072423398327,0.14881240911294233,1.0016313213703099,2.9282218597063623
2360,-119.63,36.7,42.0,3.0833,133300.0,INLAND,20%-40%,0.34846029173419774,2.168557536466775,0.16068759342301944,0.9684684684684685,2.779279279279279
2361,-119.53,36.78,20.0,4.5625,136900.0,INLAND,20%-40%,0.3491253644314869,2.056851311953353,0.16973777462792347,1.0527472527472528,3.0153846153846153
2362,-119.58,36.83,13.0,5.4895,156700.0,INLAND,20%-40%,0.34896886372826524,2.480792559644157,0.1406682966585167,1.1149870801033592,3.195090439276486
2363,-119.58,36.77,19.0,4.0227,126500.0,INLAND,20%-40%,0.31136363636363634,1.8323863636363635,0.16992248062015503,1.011070110701107,3.2472324723247232
2364,-119.59,36.72,18.0,4.5375,130600.0,INLAND,20%-40%,0.3107890499194847,2.0676328502415457,0.15031152647975077,1.0157894736842106,3.268421052631579
2365,-119.5,36.74,20.0,4.5938,106900.0,INLAND,20%_cheaper,0.391713747645951,2.0508474576271185,0.19100091827364554,0.9811320754716981,2.5047169811320753
2366,-119.57,36.72,11.0,3.6161,99500.0,INLAND,20%_cheaper,0.3685897435897436,2.011217948717949,0.18326693227091634,1.0337078651685394,2.804494382022472
2367,-119.56,36.71,29.0,2.5741,73000.0,INLAND,20%_cheaper,0.32450331125827814,1.625,0.19969434538970962,0.9849246231155779,3.0351758793969847
2368,-119.56,36.71,37.0,2.181,59900.0,INLAND,20%_cheaper,0.3188405797101449,1.371696504688832,0.2324425108763207,1.0872093023255813,3.4098837209302326
2369,-119.57,36.71,10.0,2.6458,84800.0,INLAND,20%_cheaper,0.3747390396659708,1.7296450939457202,0.21665660832830416,0.9447368421052632,2.5210526315789474
2370,-119.57,36.7,34.0,2.6823,72900.0,INLAND,20%_cheaper,0.39377085650723026,1.9566184649610678,0.20125071063104036,1.0504451038575668,2.6676557863501484
2371,-119.56,36.7,40.0,2.1182,58900.0,INLAND,20%_cheaper,0.2872246696035242,1.052863436123348,0.27280334728033473,1.034920634920635,3.6031746031746033
2372,-119.55,36.7,31.0,2.3687,63900.0,INLAND,20%_cheaper,0.2713347921225383,1.2188183807439825,0.22262118491921004,1.0720461095100864,3.951008645533141
2373,-119.57,36.7,30.0,3.1442,72300.0,INLAND,20%_cheaper,0.3301282051282051,1.8990384615384615,0.17383966244725738,1.0048780487804878,3.0439024390243903
2374,-119.57,36.7,7.0,3.7261,83900.0,INLAND,20%_cheaper,0.31724845995893225,1.8080082135523614,0.17546848381601363,1.0032467532467533,3.1623376623376624
2375,-119.58,36.69,42.0,1.9766,58100.0,INLAND,20%_cheaper,0.2647783251231527,1.270935960591133,0.20833333333333334,0.9555555555555556,3.608888888888889
2376,-119.55,36.69,21.0,1.7132,55900.0,INLAND,20%_cheaper,0.2784726793943384,1.021066491112574,0.2727272727272727,1.041871921182266,3.7413793103448274
2377,-119.54,36.7,20.0,2.2448,58900.0,INLAND,20%_cheaper,0.22522522522522523,1.09009009009009,0.2066115702479339,1.050420168067227,4.663865546218488
2378,-119.55,36.71,32.0,1.9076,55800.0,INLAND,20%_cheaper,0.2475633528265107,0.9566276803118908,0.2587875700458482,0.9806949806949807,3.9613899613899615
2379,-119.55,36.72,6.0,2.1515,63900.0,INLAND,20%_cheaper,0.20616740088105726,1.0449339207048458,0.1973018549747049,1.073394495412844,5.206422018348624
2380,-119.52,36.71,21.0,2.59,69300.0,INLAND,20%_cheaper,0.28660714285714284,1.6375,0.17502726281352235,1.0222929936305734,3.56687898089172
2381,-119.47,36.69,19.0,3.2917,160100.0,INLAND,40%-60%,0.3732572877059569,2.123574144486692,0.17576842733512385,1.0867158671586716,2.911439114391144
2382,-119.41,36.68,18.0,3.4044,115300.0,INLAND,20%-40%,0.3513227513227513,1.9068783068783068,0.18423973362930077,1.1369863013698631,3.2363013698630136
2383,-119.43,36.63,25.0,3.625,107600.0,INLAND,20%-40%,0.34513274336283184,1.9734513274336283,0.17488789237668162,1.0297029702970297,2.9834983498349836
2384,-119.39,36.64,38.0,2.3618,80000.0,INLAND,20%_cheaper,0.328719723183391,1.6418685121107266,0.20021074815595363,1.0160427807486632,3.090909090909091
2385,-119.4,36.59,37.0,3.5074,93800.0,INLAND,20%_cheaper,0.3029682702149437,1.5209825997952917,0.19919246298788695,1.0206896551724138,3.3689655172413793
2386,-119.49,37.1,24.0,2.3359,92400.0,INLAND,20%_cheaper,0.35485933503836314,1.618925831202046,0.21919431279620852,1.0946745562130178,3.084812623274162
2387,-119.61,36.94,14.0,4.2679,151800.0,INLAND,20%-40%,0.4793650793650794,2.7396825396825397,0.1749710312862109,1.1185185185185185,2.3333333333333335
2388,-119.57,37.02,16.0,3.332,111800.0,INLAND,20%-40%,0.3710280373831776,1.9621495327102805,0.189092641105025,1.0997229916897506,2.96398891966759
2389,-119.48,37.0,16.0,3.1736,111800.0,INLAND,20%-40%,0.37559645535105657,1.9795501022494888,0.18973829201101927,1.082514734774067,2.882121807465619
2390,-119.46,36.91,12.0,3.9141,123900.0,INLAND,20%-40%,0.41807432432432434,2.516891891891892,0.16610738255033558,1.1538461538461537,2.7599067599067597
2391,-119.33,36.89,15.0,2.0,83300.0,INLAND,20%_cheaper,0.5443708609271524,2.4887417218543044,0.21873336881319852,1.3979591836734695,2.568027210884354
2392,-119.21,37.25,44.0,4.1838,85600.0,INLAND,20%_cheaper,2.080597014925373,9.080597014925374,0.22912557527942143,6.060869565217391,2.9130434782608696
2393,-118.94,37.13,12.0,4.1563,94000.0,INLAND,20%_cheaper,0.4691848906560636,2.2415506958250497,0.20931263858093127,1.4131736526946108,3.0119760479041915
2394,-119.4,37.09,22.0,3.3269,102700.0,INLAND,20%_cheaper,0.6170763260025873,2.8602846054333764,0.2157394843962008,1.65625,2.6840277777777777
2395,-119.34,37.12,23.0,3.875,125000.0,INLAND,20%-40%,5.9375,29.390625,0.20202020202020202,10.27027027027027,1.7297297297297298
2396,-119.28,37.11,34.0,3.0729,144600.0,INLAND,20%-40%,2.304093567251462,11.116959064327485,0.20725933719095213,5.397260273972603,2.3424657534246576
2397,-119.32,37.06,15.0,5.1314,179200.0,INLAND,40%-60%,2.358695652173913,11.271739130434783,0.20925747348119575,6.08411214953271,2.5794392523364484
2398,-118.91,36.79,19.0,3.7857,78600.0,INLAND,20%_cheaper,1.732620320855615,8.641711229946525,0.2004950495049505,4.05,2.3375
2399,-119.24,36.8,17.0,2.6902,94400.0,INLAND,20%_cheaper,0.4153846153846154,2.1046153846153848,0.19736842105263158,1.1911764705882353,2.8676470588235294
2400,-119.25,36.71,13.0,2.2202,100000.0,INLAND,20%_cheaper,0.4180505415162455,2.0310469314079422,0.20583007465339495,1.130859375,2.705078125
2401,-119.12,36.69,13.0,2.2278,90500.0,INLAND,20%_cheaper,0.426246719160105,2.0803149606299214,0.20489528135251073,1.2101341281669151,2.8390461997019374
2402,-119.34,36.62,26.0,2.6058,92200.0,INLAND,20%_cheaper,0.2952961672473868,1.6742160278745644,0.17637877211238293,1.0210843373493976,3.4578313253012047
2403,-119.31,36.63,26.0,1.6486,55200.0,INLAND,20%_cheaper,0.2268266085059978,1.0218102508178843,0.22198505869797225,0.9629629629629629,4.24537037037037
2404,-119.31,36.62,33.0,1.7292,52000.0,INLAND,20%_cheaper,0.2422279792746114,0.9617875647668394,0.2518518518518518,1.1367781155015197,4.693009118541034
2405,-119.32,36.62,15.0,1.5642,51500.0,INLAND,20%_cheaper,0.23925233644859814,1.0,0.23925233644859814,1.0534979423868314,4.403292181069959
2406,-119.31,36.62,25.0,1.4481,51700.0,INLAND,20%_cheaper,0.24287222808870115,0.877507919746568,0.2767749699157641,0.9426229508196722,3.8811475409836067
2407,-119.43,36.61,19.0,2.4219,65800.0,INLAND,20%_cheaper,0.22839506172839505,1.1450617283950617,0.19946091644204852,0.9932885906040269,4.348993288590604
2408,-119.44,36.6,5.0,2.2863,69200.0,INLAND,20%_cheaper,0.24271457085828343,0.9393213572854291,0.25839354016149596,1.0610820244328099,4.371727748691099
2409,-119.44,36.6,34.0,2.0417,72500.0,INLAND,20%_cheaper,0.3177892918825561,1.4922279792746114,0.21296296296296297,1.0760233918128654,3.3859649122807016
2410,-119.45,36.6,42.0,2.5,73000.0,INLAND,20%_cheaper,0.3562753036437247,2.064777327935223,0.17254901960784313,0.8888888888888888,2.494949494949495
2411,-119.46,36.61,13.0,3.625,108300.0,INLAND,20%-40%,0.3588317107093185,1.8748261474269818,0.1913946587537092,1.048780487804878,2.9227642276422765
2413,-119.44,36.61,17.0,3.9073,91600.0,INLAND,20%_cheaper,0.36129032258064514,1.975483870967742,0.18288700195950358,1.1382113821138211,3.1504065040650406
2414,-119.43,36.59,15.0,1.767,63300.0,INLAND,20%_cheaper,0.24170616113744076,1.0829383886255923,0.22319474835886213,0.9902912621359223,4.097087378640777
2415,-119.44,36.59,32.0,2.825,67600.0,INLAND,20%_cheaper,0.31011826544021026,1.5151116951379764,0.204683434518647,0.979253112033195,3.1576763485477177
2416,-119.45,36.6,36.0,1.8975,60900.0,INLAND,20%_cheaper,0.34195804195804197,1.6041958041958042,0.21316477768090672,1.077092511013216,3.149779735682819
2417,-119.44,36.59,28.0,1.516,56700.0,INLAND,20%_cheaper,0.24793388429752067,1.0090157776108188,0.2457185405807893,1.0819672131147542,4.363934426229508
2418,-119.46,36.6,18.0,3.9844,118100.0,INLAND,20%-40%,0.29973474801061006,1.8620689655172413,0.16096866096866097,0.9868995633187773,3.2925764192139737
2419,-119.45,36.59,41.0,1.6875,66100.0,INLAND,20%_cheaper,0.2920580700256191,1.493595217762596,0.1955403087478559,1.089171974522293,3.729299363057325
2421,-119.45,36.58,18.0,3.7813,87300.0,INLAND,20%_cheaper,0.37184594953519257,1.8924302788844622,0.19649122807017544,1.0526315789473684,2.830827067669173
2422,-119.45,36.59,28.0,3.825,84200.0,INLAND,20%_cheaper,0.3758741258741259,2.227272727272727,0.16875981161695447,1.0643564356435644,2.8316831683168315
2423,-119.55,36.6,18.0,2.309,57100.0,INLAND,20%_cheaper,0.27350427350427353,1.4523809523809523,0.18831441782261454,1.0275229357798166,3.756880733944954
2424,-119.54,36.61,20.0,1.4937,54700.0,INLAND,20%_cheaper,0.2157394843962008,1.010854816824966,0.2134228187919463,0.9754601226993865,4.521472392638037
2425,-119.55,36.61,14.0,1.586,56900.0,INLAND,20%_cheaper,0.22432814710042434,0.8497878359264498,0.26398135818908125,1.0789115646258503,4.809523809523809
2426,-119.5,36.62,34.0,2.2206,63400.0,INLAND,20%_cheaper,0.26227897838899805,1.4145383104125737,0.18541666666666667,1.0075471698113208,3.841509433962264
2427,-119.49,36.58,21.0,1.9913,95300.0,INLAND,20%_cheaper,0.4728950403690888,2.4290657439446366,0.19468186134852802,1.0789473684210527,2.281578947368421
2428,-119.52,36.61,33.0,1.8958,55100.0,INLAND,20%_cheaper,0.25821596244131456,1.1502347417840375,0.22448979591836735,1.1088709677419355,4.294354838709677
2429,-119.53,36.61,33.0,1.5625,55800.0,INLAND,20%_cheaper,0.2328767123287671,0.8041095890410959,0.28960817717206133,1.0493827160493827,4.506172839506172
2430,-119.6,36.66,27.0,1.6094,55200.0,INLAND,20%_cheaper,0.2803030303030303,1.3143939393939394,0.2132564841498559,1.0422535211267605,3.7183098591549295
2431,-119.59,36.64,27.0,3.0521,113800.0,INLAND,20%-40%,0.21428571428571427,1.031328320802005,0.2077764277035237,0.855,3.99
2432,-119.53,36.65,43.0,2.5562,93200.0,INLAND,20%_cheaper,0.30303030303030304,1.5871212121212122,0.1909307875894988,1.1594202898550725,3.8260869565217392
2433,-119.63,36.6,33.0,1.9676,62400.0,INLAND,20%_cheaper,0.26678765880217786,1.4419237749546279,0.18502202643171806,0.9576547231270358,3.58957654723127
2434,-119.62,36.58,13.0,2.6858,62400.0,INLAND,20%_cheaper,0.24515738498789347,1.082324455205811,0.22651006711409397,0.9854014598540146,4.019464720194647
2435,-119.59,36.57,19.0,3.5987,131700.0,INLAND,20%-40%,0.33260153677277715,1.9023051591657518,0.17484131563762262,1.0782918149466192,3.2419928825622777
2436,-119.6,36.58,28.0,2.8287,73100.0,INLAND,20%_cheaper,0.3264417845484222,1.5799782372143634,0.2066115702479339,0.974025974025974,2.9837662337662336
2437,-119.61,36.58,29.0,2.6974,73000.0,INLAND,20%_cheaper,0.3553299492385787,1.6649746192893402,0.21341463414634146,1.033210332103321,2.907749077490775
2438,-119.62,36.59,17.0,4.0197,88000.0,INLAND,20%_cheaper,0.2932330827067669,1.719548872180451,0.1705290773939659,0.9923664122137404,3.3842239185750635
2439,-119.61,36.59,10.0,2.2727,92700.0,INLAND,20%_cheaper,0.42966042966042967,1.9695079695079696,0.21815622800844475,1.0763888888888888,2.5052083333333335
2440,-119.6,36.57,42.0,2.5556,69700.0,INLAND,20%_cheaper,0.325909428359317,1.7156644394951746,0.18996105581999134,1.0068807339449541,3.0894495412844036
2441,-119.6,36.57,33.0,1.8333,68300.0,INLAND,20%_cheaper,0.33443983402489624,1.595850622406639,0.20956838273530942,1.0359897172236503,3.0976863753213366
2442,-119.61,36.57,42.0,1.5833,65100.0,INLAND,20%_cheaper,0.3833701250919794,1.6497424576894775,0.23238180196253344,1.0786749482401656,2.813664596273292
2443,-119.63,36.58,22.0,1.2647,55300.0,INLAND,20%_cheaper,0.385980479148181,1.5918367346938775,0.24247491638795987,1.2116991643454038,3.139275766016713
2444,-119.6,36.56,36.0,1.4415,54400.0,INLAND,20%_cheaper,0.22795115332428764,1.0013568521031209,0.22764227642276422,0.9032258064516129,3.9623655913978495
2445,-119.64,36.56,34.0,2.0658,92500.0,INLAND,20%_cheaper,0.32231404958677684,1.5867768595041323,0.203125,1.2061855670103092,3.7422680412371134
2446,-119.61,36.56,34.0,1.625,53000.0,INLAND,20%_cheaper,0.2635206786850477,1.0132555673382821,0.2600732600732601,1.0332640332640333,3.920997920997921
2447,-119.62,36.56,30.0,1.8878,51600.0,INLAND,20%_cheaper,0.25357873210633947,1.1738241308793456,0.21602787456445993,0.9230769230769231,3.640198511166253
2448,-119.53,36.55,34.0,3.2917,111500.0,INLAND,20%-40%,0.32949087415946204,1.9836695485110472,0.16610169491525423,1.095846645367412,3.3258785942492013
2449,-119.54,36.52,16.0,4.2045,120900.0,INLAND,20%-40%,0.3752260397830018,2.4439421338155514,0.15353311135775063,1.1155913978494623,2.9731182795698925
2450,-119.55,36.51,46.0,2.2132,76600.0,INLAND,20%_cheaper,0.4016477857878476,1.945417095777549,0.20645844362096347,0.967741935483871,2.4094292803970223
2451,-119.56,36.51,37.0,1.6635,67000.0,INLAND,20%_cheaper,0.3212669683257919,1.5354449472096532,0.20923379174852652,1.0441176470588236,3.25
2452,-119.56,36.51,9.0,2.5033,70100.0,INLAND,20%_cheaper,0.3750579508576727,1.789522484932777,0.2095854922279793,1.0506493506493506,2.8012987012987014
2453,-119.55,36.52,31.0,3.0294,70200.0,INLAND,20%_cheaper,0.4001919385796545,1.9059500959692899,0.20996978851963746,0.9881516587677726,2.4691943127962084
2454,-119.56,36.53,19.0,3.2019,95700.0,INLAND,20%_cheaper,0.2964071856287425,1.644311377245509,0.18026219956300074,0.9555984555984556,3.223938223938224
2455,-119.73,36.56,32.0,3.0469,82700.0,INLAND,20%_cheaper,0.26204238921001927,1.4576107899807322,0.1797752808988764,1.0,3.8161764705882355
2456,-119.67,36.57,32.0,2.1908,110000.0,INLAND,20%-40%,0.33640552995391704,1.847926267281106,0.18204488778054864,1.0579710144927537,3.1449275362318843
2457,-119.65,36.51,30.0,3.1333,100000.0,INLAND,20%_cheaper,0.3302277432712215,1.7298136645962734,0.19090365050867744,1.1312056737588652,3.425531914893617
2458,-119.59,36.52,35.0,3.3214,101600.0,INLAND,20%_cheaper,0.28486646884273,1.4688427299703264,0.19393939393939394,1.0786516853932584,3.7865168539325844
2459,-119.73,36.52,20.0,2.5921,94200.0,INLAND,20%_cheaper,0.2257844474761255,1.1875852660300137,0.19012062033314187,1.1453287197231834,5.072664359861592
2460,-119.77,36.44,26.0,3.2083,75000.0,INLAND,20%_cheaper,0.36034912718204487,2.153366583541147,0.1673422119281992,1.1158301158301158,3.0965250965250966
2461,-119.69,36.46,29.0,2.8125,79200.0,INLAND,20%_cheaper,0.3293216630196937,1.8621444201312911,0.17685076380728554,1.075,3.2642857142857142
2462,-119.69,36.43,29.0,1.7813,57900.0,INLAND,20%_cheaper,0.27856025039123633,1.4076682316118936,0.19788771539744301,0.9198966408268734,3.302325581395349
2463,-119.87,36.54,34.0,2.4044,72500.0,INLAND,20%_cheaper,0.3508557457212714,1.6748166259168704,0.20948905109489052,1.066914498141264,3.04089219330855
2464,-119.79,36.55,32.0,2.0216,76800.0,INLAND,20%_cheaper,0.27627627627627627,1.3943943943943944,0.1981335247666906,1.126530612244898,4.077551020408163
2465,-119.81,36.51,31.0,2.7321,83600.0,INLAND,20%_cheaper,0.33116036505867014,1.6179921773142112,0.20467365028203063,1.1238938053097345,3.393805309734513
